StateCode,Altitude,Latitude,Longitude,UsgsGaugeId,Name
VA,1099.78,37.90735266,-79.42198289,02021500,"MAURY RIVER AT ROCKBRIDGE BATHS, VA"
VA,845.74,37.76263275,-79.3914251,02024000,"MAURY RIVER NEAR BUENA VISTA, VA"
VA,1135,37.6975,-79.2783333,02024915,"PEDLAR RIVER AT FOREST ROAD NEAR BUENA VISTA, VA"
VA,547.83,37.5012508,-79.2625287,02025500,"JAMES RIVER AT HOLCOMB ROCK, VA"
VA,575.39,37.71541868,-78.981691,02027000,"TYE RIVER NEAR LOVINGSTON, VA"
VA,631.58,37.7023625,-79.0275254,02027500,"PINEY RIVER AT PINEY RIVER, VA"
VA,532.29,37.86958499,-78.8233543,02028500,"ROCKFISH RIVER NEAR GREENFIELD, VA"
VA,294.96,37.81264259,-78.4552862,02030000,"HARDWARE RIVER BL BRIERY RUN NR SCOTTSVILLE, VA"
VA,403.11,38.1406902,-78.5558478,02032250,"MOORMANS RIVER NEAR FREE UNION, VA"
VA,365,38.1634674,-78.4247323,02032640,"N F RIVANNA RIVER NEAR EARLYSVILLE, VA"
VA,210.39,37.8579192,-78.2658373,02034000,"RIVANNA RIVER AT PALMYRA, VA"
VA,98.82,37.5632022,-77.5469314,02037500,"JAMES RIVER NEAR RICHMOND, VA"
VA,68.3,37.2251505,-77.475263,02041650,"APPOMATTOX RIVER AT MATOACA, VA"
VA,184.88,36.9834822,-77.7997188,02044500,"NOTTOWAY RIVER NEAR RAWLINGS, VA"
VA,1361.87,37.1401323,-80.2664328,02053800,"S F ROANOKE RIVER NEAR SHAWSVILLE, VA"
VA,1100,37.26791157,-80.1394858,02054530,"ROANOKE RIVER AT GLENVAR, VA"
VA,819.5,37.2551384,-79.87142539,02056000,"ROANOKE RIVER AT NIAGARA, VA"
VA,822.67,37.22763879,-79.8680915,02056650,"BACK CREEK NEAR DUNDEE, VA"
VA,351.08,37.03944444,-78.9457222,02062500,"ROANOKE (STAUNTON) RIVER AT BROOKNEAL, VA"
NC,831.99,36.515,-80.3030556,02068500,"DAN RIVER NEAR FRANCISCO, NC"
NC,871.6,36.570971,-80.1294928,02069700,"SOUTH MAYO RIVER NEAR NETTLERIDGE, VA"
NC,689.95,36.53388889,-79.99138889,02070500,"MAYO RIVER NEAR PRICE, NC"
NC,512.98,36.4125,-79.8261111,02071000,"DAN RIVER NEAR WENTWORTH, NC"
VA,804.27,36.7806925,-80.0247647,02072000,"SMITH RIVER NEAR PHILPOTT, VA"
VA,752.28,36.77013709,-80.00087509,02072500,"SMITH RIVER AT BASSETT, VA"
VA,657.22,36.6612486,-79.8805946,02073000,"SMITH RIVER AT MARTINSVILLE, VA"
NC,286.34,36.19416667,-78.5830556,02081500,"TAR RIVER NEAR TAR RIVER, NC"
NC,52.81,35.9547222,-77.7872222,02082585,"TAR RIVER AT NC 97 AT ROCKY MOUNT, NC"
NC,487.44,36.0711111,-79.0955556,02085000,"ENO RIVER AT HILLSBOROUGH, NC"
NC,269.92,36.0722222,-78.9077778,02085070,"ENO RIVER NEAR DURHAM, NC"
NC,346.85,36.18277778,-78.87888889,02085500,"FLAT RIVER AT BAHAMA, NC"
NC,194.69,35.94,-78.5808333,02087183,"NEUSE RIVER NEAR FALLS, NC"
NC,626.88,36.17305556,-79.6141667,02094500,"REEDY FORK NEAR GIBSONVILLE, NC"
NC,507.69,35.9872222,-79.2061111,02096846,"CANE CREEK NEAR ORANGE GROVE, NC"
NC,283.31,35.76527778,-79.1358333,02096960,"HAW RIVER NEAR BYNUM, NC"
NC,419.5,35.72638889,-79.6555556,02100500,"DEEP RIVER AT RAMSEUR, NC"
NC,482.9,35.73514055,-79.4230754,02101726,"ROCKY R AT US 64 NEAR SILER CITY, NC"
NC,185.06,35.62694444,-79.1161111,02102000,"DEEP RIVER AT MONCURE, NC"
NC,154.63,35.5597222,-78.9736111,02102192,"BUCKHORN CREEK NR CORINTH, NC"
NC,104.62,35.4061111,-78.8133333,02102500,"CAPE FEAR RIVER AT LILLINGTON, NC"
NC,191.18,35.18277778,-79.1775,02102908,"FLAT CREEK NEAR INVERNESS, NC"
NC,1211.47,35.9908333,-81.5583333,02111000,"YADKIN RIVER AT PATTERSON, NC"
NC,1082.4,36.07138889,-81.4030556,02111180,"ELK CREEK AT ELKVILLE, NC"
NC,978.62,36.175,-81.16888889,02111500,"REDDIES RIVER AT NORTH WILKESBORO, NC"
NC,942.35,36.1525,-81.1455556,02112000,"YADKIN RIVER AT WILKESBORO, NC"
NC,865.68,36.24041944,-80.8491611,02112250,"YADKIN RIVER AT ELKIN, NC"
NC,880.62,36.40444444,-80.5616667,02113850,"ARARAT RIVER AT ARARAT, NC"
NC,638.45,35.85666667,-80.3869444,02116500,"YADKIN RIVER AT YADKIN COLLEGE, NC"
NC,663.62,35.845,-80.65888889,02118000,"SOUTH YADKIN RIVER NEAR MOCKSVILLE, NC"
NC,212.91,35.14888889,-80.1758333,02126000,"ROCKY RIVER NEAR NORWOOD, NC"
NC,1233.82,35.6858333,-82.0602778,02137727,"CATAWBA R NR PLEASANT GARDENS, NC"
NC,1203.87,35.79555556,-81.8911111,02138500,"LINVILLE RIVER NEAR NEBO, NC"
NC,1056.7,35.7403611,-81.8346667,02138520,"CATAWBA R AT SR1223 BL LK JAMES NR BRIDGEWATER, NC"
NC,1001.74,35.8336111,-81.7119444,02140991,"JOHNS RIVER AT ARNEYS STORE, NC"
ME,647.69,35.3286111,-80.9097222,02142900,"LONG CREEK NEAR PAW CREEK, NC"
NC,638.33,35.2108333,-81.6975,02151500,"BROAD RIVER NEAR BOILING SPRINGS, NC"
NC,899.87,35.49305556,-81.6822222,02152100,"FIRST BROAD RIVER NEAR CASAR, NC"
SC,550,35.12401728,-81.58787199,02153200,"BROAD RIVER NEAR BLACKSBURG, SC"
SC,640,34.9481803,-81.8687141,02156300,LAWSONS FORK CREEK AT SPARTANBURG SC
SC,290.79,34.5951393,-81.4212089,02156500,"BROAD RIVER NEAR CARLISLE, SC"
SC,758,34.9401187,-82.1234421,02157510,"MIDDLE TYGER RIVER NEAR LYMAN, SC"
SC,300,34.5354163,-81.548158,02160105,"TYGER RIVER NEAR DELTA, SC"
SC,730,34.85650727,-82.22622468,02160326,"ENOREE RIVER AT PELHAM, SC"
SC,689,34.71678818,-82.1737222,02160381,"DURBIN CREEK ABOVE FOUNTAIN INN, SC"
SC,542,34.68345815,-82.0398229,02160390,"ENOREE RIVER NEAR WOODRUFF, SC"
SC,211.91,34.24320335,-81.319541,02161000,"BROAD RIVER AT ALSTON, SC"
SC,1080,35.06345088,-82.650128,02162290,"SOUTH SALUDA RIVER NEAR CLEVELAND, SC"
SC,1078,35.1201172,-82.537623,02162350,"MIDDLE SALUDA RIVER NEAR CLEVELAND, SC"
SC,797.48,34.84233977,-82.4806814,02162500,"SALUDA RIVER NEAR GREENVILLE, SC"
SC,447,34.39178518,-82.22345068,02163500,"SALUDA RIVER NEAR WARE SHOALS, SC"
SC,800,34.8001183,-82.3651213,02164000,"REEDY RIVER NEAR GREENVILLE, SC"
SC,645,34.65289568,-82.2976186,02164110,"REEDY RIVER ABOVE FORK SHOALS, SC"
SC,170,34.0509822,-81.2095418,02168504,"SALUDA RIVER BELOW LK MURRAY DAM NR COLUMBIA, SC"
SC,113.02,33.99320985,-81.049815,02169500,"CONGAREE RIVER AT COLUMBIA, SC"
GA,2050,34.97452778,-83.1161667,02176930,"CHATTOOGA RIVER AT BURRELLS FORD, NR PINE MTN, GA"
GA,1165.5,34.8139814,-83.305993,02177000,"CHATTOOGA RIVER NEAR CLAYTON, GA"
GA,1898.9,34.89037075,-83.530441,02178400,"TALLULAH RIVER NEAR CLAYTON, GA"
GA,940,34.73203858,-83.3757198,02181580,"TALLULAH RIVER AB POWERHOUSE, NR TALLULAH FALLS,GA"
SC,822.18,34.8015012,-82.7484725,02186000,"TWELVEMILE CREEK NEAR LIBERTY, SC"
SC,570,34.38316394,-82.577352,02187910,"ROCKY RIVER NR STARR, SC"
GA,406.6,34.0733333,-83.0033333,02191300,"BROAD RIVER ABOVE CARLTON, GA"
GA,356.8,33.97416667,-82.77,02192000,"BROAD RIVER NEAR BELL, GA"
SC,196.34,33.72929717,-82.1817873,02196000,"STEVENS CREEK NEAR MODOC, SC"
GA,148.92,33.54930154,-82.0367836,02196485,"AUGUSTA CANAL NR AUGUSTA, GA (UPPER)"
GA,95.58,33.3737518,-81.94289329,02197000,"SAVANNAH RIVER AT AUGUSTA, GA"
GA,240,33.044596,-82.6037424,02200120,"OGEECHEE RIVER AT GA 88, NEAR GRANGE, GA"
GA,660.7,33.62983228,-84.1285277,02204070,"SOUTH RIVER AT KLONDIKE ROAD, NEAR LITHONIA, GA"
GA,730,33.7728852,-84.0582475,02207120,"YELLOW RIVER AT GA 124, NEAR LITHONIA, GA"
GA,630.8,33.66694444,-83.9380556,02207335,"YELLOW RIVER AT GEES MILL ROAD, NEAR MILSTEAD, GA"
GA,920,33.97788234,-83.9396262,02208050,"ALCOVY RIVER NEAR LAWRENCEVILLE, GA"
GA,646,33.64011554,-83.7790674,02208450,"ALCOVY RIVER ABOVE COVINGTON, GA"
GA,419.29,33.30790004,-83.8382362,02210500,"OCMULGEE RIVER NEAR JACKSON, GA"
GA,320,33.01680095,-83.72712329,02212735,"OCMULGEE RIVER AT GA 18, AT DAMES FERRY, GA"
GA,269.8,32.8386111,-83.6205556,02213000,"OCMULGEE RIVER AT MACON, GA"
GA,600,33.96983658,-83.37738,02217770,"NORTH OCONEE RIVER AT COLLEGE ST, AT ATHENS, GA"
GA,544,33.78817637,-83.4740513,02219000,"APALACHEE RIVER NEAR BOSTWICK, GA"
GA,355.6,33.3140213,-83.4371088,02220900,"LITTLE RIVER NEAR EATONTON, GA"
GA,374.7,33.25235506,-83.4812762,02221525,"MURDER CREEK BELOW EATONTON, GA"
GA,230.3,33.0895876,-83.215432,02223000,"OCONEE RIVER AT MILLEDGEVILLE, GA"
FL,0,28.02390784,-82.4275939,02304500,HILLSBOROUGH RIVER NEAR TAMPA FL
FL,0,30.3257812,-82.7381826,02315500,"SUWANNEE RIVER AT WHITE SPRINGS, FLA."
FL,0,30.59826888,-83.073195,02317620,ALAPAHA RIVER NEAR JENNINGS FLA
GA,1404.04,34.7008333,-83.72888889,02330450,"CHATTAHOOCHEE RIVER AT HELEN, GA"
GA,1219.47,34.57704154,-83.6357316,02331000,"CHATTAHOOCHEE RIVER NEAR LEAF, GA"
GA,1128.53,34.5407222,-83.622775,02331600,"CHATTAHOOCHEE RIVER NEAR CORNELIA, GA"
GA,1128.6,34.52805556,-83.9397222,02333500,"CHESTATEE RIVER NEAR DAHLONEGA, GA"
GA,912.1,34.15694444,-84.07888889,02334430,"CHATTAHOOCHEE RIVER AT BUFORD DAM, NEAR BUFORD, GA"
GA,909.4,34.07148875,-84.1301922,02334620,"DICK CREEK AT OLD ATLANTA RD, NEAR SUWANEE, GA"
GA,940,34.0175,-84.3533333,02335757,"BIG CREEK BELOW HOG WALLOW CREEK AT ROSWELL, GA"
GA,881.4,33.95388889,-84.4433333,02335870,"SOPE CREEK NEAR MARIETTA, GA"
GA,820.2,33.8937143,-84.4577076,02335910,"ROTTENWOOD CR AT INTERSTATE N PKWY, NR SMYRNA, GA"
GA,750.3,33.85916667,-84.4544444,02336000,"CHATTAHOOCHEE RIVER AT ATLANTA, GA"
GA,736.6,33.81694444,-84.48,02336490,"CHATTAHOOCHEE RIVER AT GA 280, NEAR ATLANTA, GA"
GA,748.17,33.8033333,-84.52138889,02336635,"NICKAJACK CREEK AT US 78/278, NEAR MABLETON, GA"
GA,857.3,33.77660678,-84.6155445,02337000,"SWEETWATER CREEK NEAR AUSTELL, GA"
GA,852.1,33.65380556,-84.8210278,02337410,"DOG RIVER AT GA 5, NEAR FAIRPLAY, GA"
GA,832.9,33.52955639,-84.9282734,02337500,"SNAKE CREEK NEAR WHITESBURG, GA"
AL,910,33.3406717,-85.2268901,02338523,"HILLABAHATCHEE CREEK AT THAXTON RD, NR FRANKLIN,GA"
AL,190,32.47277778,-84.9966667,02341460,"CHATTAHOOCHEE RIVER AT 14TH ST, AT COLUMBUS, GA"
AL,201.76,32.31681467,-85.014931,02342500,"UCHEE CREEK NEAR FORT MITCHELL, AL."
GA,800,33.39555556,-84.6069444,02344605,"LINE CREEK BELOW GA 54, NEAR PEACHTREE CITY, GA"
GA,760,33.1872222,-84.2294444,02346310,"POTATO CREEK AT COUNTY LINE RD, NR ORCHARD HILL,GA"
GA,334.54,32.72138889,-84.2325,02347500,"FLINT RIVER AT US 19, NEAR CARSONVILLE, GA"
GA,1255.39,34.68425248,-84.4585376,02379500,"CARTECAY RIVER NEAR ELLIJAY, GA"
GA,1216,34.67508566,-84.5085398,02380500,"COOSAWATTEE RIVER NEAR ELLIJAY, GA"
GA,1311.74,34.57036618,-84.4688155,02381600,"FAUSETT CREEK NEAR TALKING ROCK, GA"
GA,893.69,34.52277778,-84.6111111,02382200,"TALKING ROCK CREEK NEAR HINTON, GA"
GA,689.25,34.71666667,-84.77,02385800,"HOLLY CREEK NEAR CHATSWORTH, GA"
GA,1080,34.40898469,-84.0196318,02388975,"ETOWAH RIVER AT GA 136, NEAR LANDDRUM, GA"
GA,1022,34.35805556,-84.1133333,02389150,"ETOWAH RIVER AT GA 9, NEAR DAWSONVILLE, GA"
GA,1204,34.42564847,-84.2118618,02390000,"AMICALOLA CREEK NEAR DAWSONVILLE, GA."
GA,860,34.1223201,-84.50437489,02392780,"LITTLE RIVER AT GA 5, NEAR WOODSTOCK, GA"
GA,553.05,34.20037286,-85.2566196,02397000,"COOSA RIVER (MAYO'S BAR) NEAR ROME, GA"
AL,589.34,34.2889813,-85.6805204,02399200,LITTLE RIVER NEAR BLUE POND AL
AL,448.5,33.5484383,-86.0969163,02404400,CHOCCOLOCCO CREEK AT JACKSON SHOAL NR LINCOLN AL
AL,431.34,33.35955497,-86.2341414,02406500,TALLADEGA CREEK AT ALPINE AL
AL,377,32.9167896,-86.2702507,02408540,HATCHET CREEK BELOW ROCKFORD AL
AL,113.45,32.53707835,-86.208857,02411600,COOSA RIVER AT WETUMPKA AL
AL,,32.62680015,-85.5880076,02418230,"SOUGAHATCHEE CREEK AT CO RD 188 NR LOACHAPOKA, AL."
AL,153.84,32.44902654,-85.897458,02419500,TALLAPOOSA RIVER AT MILSTEAD AL
AL,443.85,33.4817724,-86.7127653,02423380,CAHABA RIVER NEAR MOUNTAIN BROOK AL
AL,540,34.28537757,-87.3989084,02450250,SIPSEY FORK NEAR GRAYSON AL
AL,401.04,33.90843985,-87.2569514,02453000,BLACKWATER CREEK NEAR MANCHESTER AL
AL,536.94,34.02454235,-86.5741573,02455000,"LOCUST FORK NEAR CLEVELAND, AL."
AL,,33.8606544,-86.4458178,02455185,BLACKBURN FORK LITTLE WARRIOR R NR HOLLY SPRINGS
AL,501.69,33.71121273,-86.6961013,02455980,TURKEY CREEK AT SEWAGE PLANT NEAR PINSON AL
MS,183.33,31.48916667,-89.4333333,02472850,"OKATOMA CREEK AT SANFORD, MS"
MS,269,32.3261111,-88.9091667,02475500,"CHUNKY RIVER NR CHUNKY, MS"
PA,1028.32,41.4817261,-79.6953304,03020500,"Oil Creek at Rouseville, PA"
PA,1304.84,42.015332,-79.7825507,03021350,"French Creek near Wattsburg, PA"
PA,,41.6906115,-80.04811219,03022540,"Woodcock Creek at Blooming Valley, PA"
PA,1019.44,41.43755525,-79.9558912,03024000,"French Creek at Utica, PA"
PA,1147,41.3306189,-79.2089298,03029500,"Clarion River at Cooksburg, PA"
PA,1206.14,40.93923105,-79.00836738,03034000,"Mahoning Creek at Punxsutawney, PA"
PA,1184.06,40.28563049,-78.9205806,03040000,"Stonycreek River at Ferndale, PA"
PA,1680,40.38555556,-78.6758333,03040050,"Trout Run at Portage, PA"
PA,1211.29,40.34590716,-78.8825244,03041000,"Little Conemaugh River at East Conemaugh, PA"
PA,1076.01,40.4192377,-79.0261404,03041500,"Conemaugh River at Seward, PA"
PA,954.46,40.4770127,-79.1867009,03042000,"Blacklick Creek at Josephine, PA"
PA,1013.16,40.29257045,-79.340591,03045000,"Loyalhanna Creek at Kingston, PA"
WV,1669.44,39.03954454,-80.0681352,03052000,"MIDDLE FORK RIVER AT AUDRA, WV"
WV,1384.1,39.0053762,-80.20924949,03052450,"BUCKHANNON R AT BUCKHANNON, WV"
WV,1529.4,38.96398938,-80.1525806,03052500,"SAND RUN NEAR BUCKHANNON, WV"
WV,999.37,39.33648107,-79.9934094,03056250,"THREE FORK CREEK NR GRAFTON, WV"
WV,869.02,39.42230818,-80.2759187,03061000,"WEST FORK RIVER AT ENTERPRISE, WV"
WV,804.96,39.62924826,-79.9525633,03062500,"DECKERS CREEK AT MORGANTOWN, WV"
WV,1699.26,39.07232928,-79.6228373,03065000,"DRY FORK AT HENDRICKS, WV"
WV,3059.25,39.1270524,-79.4683852,03066000,"BLACKWATER RIVER AT DAVIS, WV"
WV,3537.56,38.6170576,-79.8697849,03067510,"SHAVERS FORK NR CHEAT BRIDGE, WV"
WV,2112.57,38.91316335,-79.770342,03068800,"SHAVERS FORK BELOW BOWDEN, WV"
WV,1589.93,39.12155556,-79.6755278,03069500,"CHEAT RIVER NEAR PARSONS, WV"
WV,1173.7,39.4948104,-79.6444969,03070260,"CHEAT RIVER AT ALBRIGHT, WV"
PA,1323,39.62175,-79.7045556,03070500,"BIG SANDY CREEK AT ROCKVILLE, WV"
MD,2353.14,39.4215833,-79.42363889,03075500,"YOUGHIOGHENY RIVER NEAR OAKLAND, MD"
MD,2465,39.538,-79.3157778,03075905,"CHERRY CREEK AT STATE PARK ROAD NEAR MCHENRY, MD"
MD,1486.82,39.6536111,-79.4083056,03076500,"YOUGHIOGHENY RIVER AT FRIENDSVILLE, MD"
MD,1550.83,39.65613889,-79.3941111,03076600,"BEAR CREEK AT FRIENDSVILLE, MD"
MD,2088.56,39.70219444,-79.13638889,03078000,"CASSELMAN RIVER AT GRANTSVILLE, MD"
PA,1655.29,39.85991667,-79.2288333,03079000,"Casselman River at Markleton, PA"
PA,1335.26,39.820355,-79.3214227,03080000,"Laurel Hill Creek at Ursina, PA"
PA,1302.77,39.8275767,-79.3725353,03081000,"Youghiogheny River below Confluence, PA"
PA,1164.67,39.86590869,-79.4944829,03081500,"Youghiogheny River at Ohiopyle, PA"
PA,852.31,40.8170092,-80.2422837,03106000,"Connoquenessing Creek near Zelienople, PA"
PA,1160.91,40.96311836,-80.1250593,03106300,"Muddy Creek near Portersville, PA"
PA,832.06,40.8839524,-80.2336726,03106500,"Slippery Rock Creek at Wurtemburg, PA"
OH,702.38,40.6758974,-80.5406244,03109500,Little Beaver Creek near East Liverpool OH
OH,980.64,40.4056175,-82.4998854,03136500,Kokosing River at Mount Vernon OH
OH,747.47,40.1325682,-82.1479201,03144000,Wakatomika Creek near Frazeysburg OH
OH,700,39.98840049,-82.0804166,03147500,Licking River bl Dillon Dam near Dillon Falls OH
WV,849.39,38.7434337,-80.5253667,03151400,"LITTLE KANAWHA RIVER NR WILDCAT, WV"
NC,2657.04,36.3933333,-81.4069444,03161000,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC"
NC,2207.57,36.6473497,-80.978969,03164000,"NEW RIVER NEAR GALAX, VA"
VA,2344.17,36.6459613,-80.9192444,03165000,"CHESTNUT CREEK AT GALAX, VA"
VA,1941.63,36.83484534,-80.9525807,03165500,"NEW RIVER AT IVANHOE, VA"
VA,1924.65,36.93900995,-80.8872997,03167000,"REED CREEK AT GRAHAMS FORGE, VA"
VA,1848.36,36.93762235,-80.7456257,03168000,"NEW RIVER AT ALLISONIA, VA"
VA,1815.62,37.03762635,-80.5567239,03170000,"LITTLE RIVER AT GRAYSONTOWN, VA"
VA,1712.16,37.14179254,-80.56922499,03171000,"NEW RIVER AT RADFORD, VA"
VA,1665.92,37.26817845,-80.7095125,03173000,"WALKER CREEK AT BANE, VA"
VA,1586.44,37.30567654,-80.8497993,03175500,"WOLF CREEK NEAR NARROWS, VA"
VA,1489.73,37.3728986,-80.8606347,03176500,"NEW RIVER AT GLEN LYN, VA"
WV,1526.91,37.54400779,-81.0103678,03179000,"BLUESTONE RIVER NEAR PIPESTEM, WV"
WV,2085.69,38.18595326,-80.1306225,03182500,"GREENBRIER RIVER AT BUCKEYE, WV"
WV,1529,37.7242874,-80.641468,03183500,"GREENBRIER RIVER AT ALDERSON, WV"
WV,1388.13,37.64012018,-80.805083,03184000,"GREENBRIER RIVER AT HILLDALE, WV"
WV,1354.82,37.6703969,-80.8925874,03184500,"NEW RIVER AT HINTON, WV"
WV,2084.05,37.7606708,-81.1623212,03185000,"PINEY CREEK AT RALEIGH, WV"
WV,1030.13,37.95511285,-81.07648838,03185400,"NEW RIVER AT THURMOND, WV"
WV,2129.88,38.2953903,-80.5264749,03187500,"CRANBERRY RIVER NEAR RICHWOOD, WV"
WV,,38.1636111,-80.5880556,03188900,"LAUREL CREEK NEAR FENWICK, WV"
WV,1869.55,38.29094494,-80.6409242,03189100,"GAULEY RIVER NEAR CRAIGSVILLE, WV"
WV,1869.53,38.1126125,-80.8762069,03190000,"MEADOW RIVER AT NALLEN, WV"
WV,1064.1,38.2646111,-81.0231111,03191500,"PETERS CREEK NEAR LOCKWOOD, WV"
WV,668.79,38.2334395,-81.1809415,03192000,"GAULEY RIVER ABOVE BELVA, WV"
WV,620.39,38.1381632,-81.2142745,03193000,"KANAWHA RIVER AT KANAWHA FALLS, WV"
WV,1019.52,38.59732627,-80.4903644,03194700,"ELK RIVER BELOW WEBSTER SPRINGS, WV"
WV,818.33,37.9662186,-81.524278,03198350,"CLEAR FORK AT WHITESVILLE, WV"
WV,621.83,38.1798222,-81.7115106,03198500,"BIG COAL RIVER AT ASHFORD, WV"
WV,569.81,38.33898309,-81.841518,03200500,"COAL RIVER AT TORNADO, WV"
WV,1139.41,37.60400034,-81.6451096,03202400,"GUYANDOTTE RIVER NEAR BAILEYSVILLE, WV"
VA,1200,37.23705384,-82.34320179,03209000,"POUND RIVER BELOW FLANNAGAN DAM, NEAR HAYSI, VA"
WV,1267.66,37.44122439,-81.5998295,03212750,"TUG FORK DOWNSTREAM OF ELKHORN CREEK AT WELCH, WV"
OH,877.67,40.35506096,-83.0671318,03225500,Olentangy River near Delaware OH
OH,821.9,39.32895287,-83.4754728,03232300,Rattlesnake Creek at Centerfield OH
OH,746,39.25228728,-83.3493577,03232470,Paint Creek near Bainbridge OH
OH,770.24,39.21839888,-83.3854695,03232500,Rocky Fork near Barretts Mills OH
OH,782.51,38.9197222,-83.9283333,03238495,White Oak Creek above Georgetown OH
OH,865.03,39.72238889,-83.8823056,03241500,Massies Creek at Wilberforce OH
OH,729.29,39.58339358,-84.030211,03242050,Little Miami River near Spring Valley OH
OH,730.93,39.4825605,-84.0643779,03242350,Caesar Creek near Wellman OH
OH,599.61,39.2647812,-84.2327142,03244936,O'Bannon Creek near Loveland OH
OH,493.63,39.17144887,-84.2979933,03245500,Little Miami River at Milford OH
OH,783,39.05256455,-84.0504885,03246500,East Fork Little Miami River at Williamsburg OH
OH,506.46,39.13700548,-84.2379918,03247500,East Fork Little Miami River at Perintown OH
KY,540.33,38.98055556,-84.5416667,03254550,"BANKLICK CREEK @ HIGHWAY 1829 NR ERLANGER, KY"
OH,948.38,40.1022723,-84.4299498,03264000,Greenville Creek near Bradford OH
OH,776.26,39.79728106,-84.088548,03270000,Mad River near Dayton OH
OH,784.43,39.6542259,-84.1957722,03271300,Holes Creek near Kettering OH
OH,818.45,39.6292196,-84.6443964,03272700,Sevenmile Creek at Camden OH
OH,499.19,39.3911674,-84.572169,03274000,Great Miami River at Hamilton OH
IN,791,39.7325477,-84.9596837,03275600,"EAST FORK WHITEWATER RIVER AT ABINGTON, IN"
IN,621.76,39.43393969,-85.0032932,03276000,"EAST FORK WHITEWATER RIVER AT BROOKVILLE, IN"
IN,595.71,39.4074722,-85.01288889,03276500,"WHITEWATER RIVER AT BROOKVILLE, IN"
KY,683.06,38.99416667,-84.7161111,03277075,"GUNPOWDER CR AT CAMP ERNST RD NR UNION, KY"
KY,642.13,37.55508768,-83.5937993,03281000,"MIDDLE FORK KENTUCKY RIVER AT TALLEGA, KY"
KY,642.49,37.47981018,-83.6751923,03281500,"SOUTH FORK KENTUCKY RIVER AT BOONEVILLE, KY"
KY,870.11,37.8123083,-83.4637953,03282500,"RED RIVER NEAR HAZEL GREEN, KY"
KY,540.2,38.26868254,-84.8146714,03289500,"ELKHORN CREEK NEAR FRANKFORT, KY"
KY,439.7,38.36173418,-85.5749608,03292470,"HARRODS CREEK AT HIGHWAY 329 NR GOSHEN, KY."
IN,373.18,38.28034736,-85.7991305,03294500,"OHIO RIVER AT LOUISVILLE, KY"
KY,,38.28534776,-85.4674592,03297900,"FLOYDS FORK NEAR PEWEE VALLEY, KY"
KY,542.6,38.18840166,-85.460235,03298000,"FLOYDS FORK AT FISHERVILLE, KY"
KY,,38.0792321,-85.6160683,03298250,"CEDAR CREEK AT THIXTON ROAD NEAR LOUISVILLE, KY"
KY,406.62,37.98506585,-85.7174591,03298500,"SALT RIVER AT SHEPHERDSVILLE, KY"
KY,439.3,37.79700569,-85.4807919,03301000,"BEECH FORK AT BARDSTOWN, KY"
IN,434.26,38.23756614,-86.2283078,03303000,"BLUE RIVER NEAR WHITE CLOUD, IN"
KY,409.83,37.0028201,-86.432768,03314500,"BARREN RIVER AT BOWLING GREEN, KY"
IN,700.04,40.85325,-85.4897778,03323500,"WABASH RIVER AT HUNTINGTON, IN"
IN,820.04,40.44127778,-85.91875,03333450,"WILDCAT CREEK NEAR JEROME, IN"
IN,657.34,40.04893127,-86.8994518,03339500,"SUGAR CREEK AT CRAWFORDSVILLE, IN"
IN,686.03,39.8125446,-86.9538988,03340800,"BIG RACCOON CREEK NEAR FINCASTLE, IN"
IN,644.64,39.60876944,-86.3820278,03353800,"WHITE LICK CREEK AT MOORESVILLE, IN"
IN,706.02,39.43355556,-86.76338889,03358000,"MILL CREEK NEAR CATARACT, IN"
IN,764.3,39.4175493,-85.63414249,03363500,"FLATROCK RIVER AT ST. PAUL, IN"
IN,441.91,38.66699568,-86.79194299,03373500,"EAST FORK WHITE RIVER AT SHOALS, IN"
IL,360.42,37.4725833,-88.5476944,03384450,"LUSK CREEK NEAR EDDYVILLE, IL"
KY,1410.15,36.97398059,-82.99294,03400500,"POOR FORK AT CUMBERLAND, KY"
KY,1140.1,36.84675484,-83.3557386,03401000,"CUMBERLAND RIVER NEAR HARLAN, KY"
TN,921.83,36.63397105,-84.1115969,03403910,"CLEAR FORK AT SAXTON, KY"
KY,891.52,36.743417,-84.1560449,03404000,"CUMBERLAND RIVER AT WILLIAMSBURG, KY"
KY,1049,36.9514765,-84.0935427,03404900,"LYNN CAMP CREEK AT CORBIN, KY"
KY,802.9,37.1711952,-84.296047,03406500,"ROCKCASTLE RIVER AT BILLOWS, KY"
TN,1092.43,36.3855167,-84.5547174,03408500,"NEW RIVER AT NEW RIVER, TN"
TN,1081.01,36.38828757,-84.6301881,03409500,"CLEAR FORK NEAR ROBBINS, TN"
KY,862.1,36.47738108,-84.6693676,03410210,"SOUTH FK CUMBERLAND RIVER AT LEATHERWOOD FORD, TN"
TN,679.54,36.41617895,-85.02634019,03414500,"EAST FORK OBEY RIVER NEAR JAMESTOWN, TN"
TN,680.66,36.3973873,-85.1744486,03415000,"WEST FORK OBEY RIVER NEAR ALPINE, TN"
TN,514.95,35.90284234,-86.4299923,03428200,"WEST FORK STONES RIVER AT MURFREESBORO, TN"
NC,2173.83,35.1433333,-82.8247222,03439000,"FRENCH BROAD RIVER AT ROSMAN, NC"
