"UsgsGaugeId","Name","StateCode","Latitude","Longitude","Altitude","DefaultZoneOffset","DefaultZoneAbbrev","DSTZoneOffset","DSTZoneAbbrev","ZoneUsesDST"
"02178400","TALLULAH RIVER NEAR CLAYTON, GA",GA,34.8903707500000000,-83.5304410000000000,"1898.9000000000000000",-05:00,EST,-04:00,EDT,1
"02181580","TALLULAH RIVER AB POWERHOUSE, NR TALLULAH FALLS,GA",GA,34.7320385800000000,-83.3757198000000000,940.0000000000000000,-05:00,EST,-04:00,EDT,1
"02186000","TWELVEMILE CREEK NEAR LIBERTY, SC",SC,34.8015012000000000,-82.7484725000000000,822.1800000000000000,-05:00,EST,-04:00,EDT,1
"02187910","ROCKY RIVER NR STARR, SC",SC,34.3831639400000000,-82.5773520000000000,570.0000000000000000,-05:00,EST,-04:00,EDT,1
"02191300","BROAD RIVER ABOVE CARLTON, GA",GA,34.0733333000000000,-83.0033333000000000,406.6000000000000000,-05:00,EST,-04:00,EDT,1
"02192000","BROAD RIVER NEAR BELL, GA",GA,33.9741666700000000,-82.7700000000000000,356.8000000000000000,-05:00,EST,-04:00,EDT,1
"02196000","STEVENS CREEK NEAR MODOC, SC",SC,33.7292971700000000,-82.1817873000000000,196.3400000000000000,-05:00,EST,-04:00,EDT,1
"02196485","AUGUSTA CANAL NR AUGUSTA, GA (UPPER)",GA,33.5493015400000000,-82.0367836000000000,148.9200000000000000,-05:00,EST,-04:00,EDT,1
"02197000","SAVANNAH RIVER AT AUGUSTA, GA",GA,33.3737518000000000,-81.9428932900000000,95.5800000000000000,-05:00,EST,-04:00,EDT,1
"02200120","OGEECHEE RIVER AT GA 88, NEAR GRANGE, GA",GA,33.0445960000000000,-82.6037424000000000,240.0000000000000000,-05:00,EST,-04:00,EDT,1
"02204070","SOUTH RIVER AT KLONDIKE ROAD, NEAR LITHONIA, GA",GA,33.6298322800000000,-84.1285277000000000,660.7000000000000000,-05:00,EST,-04:00,EDT,1
"02207120","YELLOW RIVER AT GA 124, NEAR LITHONIA, GA",GA,33.7728852000000000,-84.0582475000000000,730.0000000000000000,-05:00,EST,-04:00,EDT,1
"02207335","YELLOW RIVER AT GEES MILL ROAD, NEAR MILSTEAD, GA",GA,33.6669444400000000,-83.9380556000000000,630.8000000000000000,-05:00,EST,-04:00,EDT,1
"02208050","ALCOVY RIVER NEAR LAWRENCEVILLE, GA",GA,33.9778823400000000,-83.9396262000000000,920.0000000000000000,-05:00,EST,-04:00,EDT,1
"02208450","ALCOVY RIVER ABOVE COVINGTON, GA",GA,33.6401155400000000,-83.7790674000000000,646.0000000000000000,-05:00,EST,-04:00,EDT,1
"02210500","OCMULGEE RIVER NEAR JACKSON, GA",GA,33.3079000400000000,-83.8382362000000000,419.2900000000000000,-05:00,EST,-04:00,EDT,1
"02212735","OCMULGEE RIVER AT GA 18, AT DAMES FERRY, GA",GA,33.0168009500000000,-83.7271232900000000,320.0000000000000000,-05:00,EST,-04:00,EDT,1
"02213000","OCMULGEE RIVER AT MACON, GA",GA,32.8386111000000000,-83.6205556000000000,269.8000000000000000,-05:00,EST,-04:00,EDT,1
"02217770","NORTH OCONEE RIVER AT COLLEGE ST, AT ATHENS, GA",GA,33.9698365800000000,-83.3773800000000000,600.0000000000000000,-05:00,EST,-04:00,EDT,1
"02219000","APALACHEE RIVER NEAR BOSTWICK, GA",GA,33.7881763700000000,-83.4740513000000000,544.0000000000000000,-05:00,EST,-04:00,EDT,1
"02220900","LITTLE RIVER NEAR EATONTON, GA",GA,33.3140213000000000,-83.4371088000000000,355.6000000000000000,-05:00,EST,-04:00,EDT,1
"02221525","MURDER CREEK BELOW EATONTON, GA",GA,33.2523550600000000,-83.4812762000000000,374.7000000000000000,-05:00,EST,-04:00,EDT,1
"02223000","OCONEE RIVER AT MILLEDGEVILLE, GA",GA,33.0895876000000000,-83.2154320000000000,230.3000000000000000,-05:00,EST,-04:00,EDT,1
"02304500",HILLSBOROUGH RIVER NEAR TAMPA FL,FL,28.0239078400000000,-82.4275939000000000,0.0000000000000000,-05:00,EST,-04:00,EDT,1
"02315500","SUWANNEE RIVER AT WHITE SPRINGS, FLA.",FL,30.3257812000000000,-82.7381826000000000,0.0000000000000000,-05:00,EST,-04:00,EDT,1
"02317620",ALAPAHA RIVER NEAR JENNINGS FLA,FL,30.5982688800000000,-83.0731950000000000,0.0000000000000000,-05:00,EST,-04:00,EDT,1
"02330450","CHATTAHOOCHEE RIVER AT HELEN, GA",GA,34.7008333000000000,-83.7288888900000000,"1404.0400000000000000",-05:00,EST,-04:00,EDT,1
"02331000","CHATTAHOOCHEE RIVER NEAR LEAF, GA",GA,34.5770415400000000,-83.6357316000000000,"1219.4700000000000000",-05:00,EST,-04:00,EDT,1
"02331600","CHATTAHOOCHEE RIVER NEAR CORNELIA, GA",GA,34.5407222000000000,-83.6227750000000000,"1128.5300000000000000",-05:00,EST,-04:00,EDT,1
"02333500","CHESTATEE RIVER NEAR DAHLONEGA, GA",GA,34.5280555600000000,-83.9397222000000000,"1128.6000000000000000",-05:00,EST,-04:00,EDT,1
"02334430","CHATTAHOOCHEE RIVER AT BUFORD DAM, NEAR BUFORD, GA",GA,34.1569444400000000,-84.0788888900000000,912.1000000000000000,-05:00,EST,-04:00,EDT,1
"02334620","DICK CREEK AT OLD ATLANTA RD, NEAR SUWANEE, GA",GA,34.0714887500000000,-84.1301922000000000,909.4000000000000000,-05:00,EST,-04:00,EDT,1
"02335757","BIG CREEK BELOW HOG WALLOW CREEK AT ROSWELL, GA",GA,34.0175000000000000,-84.3533333000000000,940.0000000000000000,-05:00,EST,-04:00,EDT,1
"02335870","SOPE CREEK NEAR MARIETTA, GA",GA,33.9538888900000000,-84.4433333000000000,881.4000000000000000,-05:00,EST,-04:00,EDT,1
"02335910","ROTTENWOOD CR AT INTERSTATE N PKWY, NR SMYRNA, GA",GA,33.8937143000000000,-84.4577076000000000,820.2000000000000000,-05:00,EST,-04:00,EDT,1
"02336000","CHATTAHOOCHEE RIVER AT ATLANTA, GA",GA,33.8591666700000000,-84.4544444000000000,750.3000000000000000,-05:00,EST,-04:00,EDT,1
"02336490","CHATTAHOOCHEE RIVER AT GA 280, NEAR ATLANTA, GA",GA,33.8169444400000000,-84.4800000000000000,736.6000000000000000,-05:00,EST,-04:00,EDT,1
"02336635","NICKAJACK CREEK AT US 78/278, NEAR MABLETON, GA",GA,33.8033333000000000,-84.5213888900000000,748.1700000000000000,-05:00,EST,-04:00,EDT,1
"02337000","SWEETWATER CREEK NEAR AUSTELL, GA",GA,33.7766067800000000,-84.6155445000000000,857.3000000000000000,-05:00,EST,-04:00,EDT,1
"02337410","DOG RIVER AT GA 5, NEAR FAIRPLAY, GA",GA,33.6538055600000000,-84.8210278000000000,852.1000000000000000,-05:00,EST,-04:00,EDT,1
"02337500","SNAKE CREEK NEAR WHITESBURG, GA",GA,33.5295563900000000,-84.9282734000000000,832.9000000000000000,-05:00,EST,-04:00,EDT,1
"02338523","HILLABAHATCHEE CREEK AT THAXTON RD, NR FRANKLIN,GA",AL,33.3406717000000000,-85.2268901000000000,910.0000000000000000,-05:00,EST,-04:00,EDT,1
"02341460","CHATTAHOOCHEE RIVER AT 14TH ST, AT COLUMBUS, GA",AL,32.4727777800000000,-84.9966667000000000,190.0000000000000000,-05:00,EST,-04:00,EDT,1
"02342500","UCHEE CREEK NEAR FORT MITCHELL, AL.",AL,32.3168146700000000,-85.0149310000000000,201.7600000000000000,-06:00,CST,-05:00,CDT,1
"02344605","LINE CREEK BELOW GA 54, NEAR PEACHTREE CITY, GA",GA,33.3955555600000000,-84.6069444000000000,800.0000000000000000,-05:00,EST,-04:00,EDT,1
"02346310","POTATO CREEK AT COUNTY LINE RD, NR ORCHARD HILL,GA",GA,33.1872222000000000,-84.2294444000000000,760.0000000000000000,-05:00,EST,-04:00,EDT,1
"02347500","FLINT RIVER AT US 19, NEAR CARSONVILLE, GA",GA,32.7213888900000000,-84.2325000000000000,334.5400000000000000,-05:00,EST,-04:00,EDT,1
"02379500","CARTECAY RIVER NEAR ELLIJAY, GA",GA,34.6842524800000000,-84.4585376000000000,"1255.3900000000000000",-05:00,EST,-04:00,EDT,1
"02380500","COOSAWATTEE RIVER NEAR ELLIJAY, GA",GA,34.6750856600000000,-84.5085398000000000,"1216.0000000000000000",-05:00,EST,-04:00,EDT,1
"02381600","FAUSETT CREEK NEAR TALKING ROCK, GA",GA,34.5703661800000000,-84.4688155000000000,"1311.7400000000000000",-05:00,EST,-04:00,EDT,1
"02382200","TALKING ROCK CREEK NEAR HINTON, GA",GA,34.5227777800000000,-84.6111111000000000,893.6900000000000000,-05:00,EST,-04:00,EDT,1
"02385800","HOLLY CREEK NEAR CHATSWORTH, GA",GA,34.7166666700000000,-84.7700000000000000,689.2500000000000000,-05:00,EST,-04:00,EDT,1
"02388975","ETOWAH RIVER AT GA 136, NEAR LANDDRUM, GA",GA,34.4089846900000000,-84.0196318000000000,"1080.0000000000000000",-05:00,EST,-04:00,EDT,1
"02389150","ETOWAH RIVER AT GA 9, NEAR DAWSONVILLE, GA",GA,34.3580555600000000,-84.1133333000000000,"1022.0000000000000000",-05:00,EST,-04:00,EDT,1
"02390000","AMICALOLA CREEK NEAR DAWSONVILLE, GA.",GA,34.4256484700000000,-84.2118618000000000,"1204.0000000000000000",-05:00,EST,-04:00,EDT,1
"02392780","LITTLE RIVER AT GA 5, NEAR WOODSTOCK, GA",GA,34.1223201000000000,-84.5043748900000000,860.0000000000000000,-05:00,EST,-04:00,EDT,1
"02397000","COOSA RIVER (MAYO'S BAR) NEAR ROME, GA",GA,34.2003728600000000,-85.2566196000000000,553.0500000000000000,-05:00,EST,-04:00,EDT,1
"02399200",LITTLE RIVER NEAR BLUE POND AL,AL,34.2889813000000000,-85.6805204000000000,589.3400000000000000,-06:00,CST,-05:00,CDT,1
"02404400",CHOCCOLOCCO CREEK AT JACKSON SHOAL NR LINCOLN AL,AL,33.5484383000000000,-86.0969163000000000,448.5000000000000000,-06:00,CST,-05:00,CDT,1
"02406500",TALLADEGA CREEK AT ALPINE AL,AL,33.3595549700000000,-86.2341414000000000,431.3400000000000000,-06:00,CST,-05:00,CDT,1
"02408540",HATCHET CREEK BELOW ROCKFORD AL,AL,32.9167896000000000,-86.2702507000000000,377.0000000000000000,-06:00,CST,-05:00,CDT,1
"02411600",COOSA RIVER AT WETUMPKA AL,AL,32.5370783500000000,-86.2088570000000000,113.4500000000000000,-06:00,CST,-05:00,CDT,1
"02418230","SOUGAHATCHEE CREEK AT CO RD 188 NR LOACHAPOKA, AL.",AL,32.6268001500000000,-85.5880076000000000,,-06:00,CST,-05:00,CDT,1
"02419500",TALLAPOOSA RIVER AT MILSTEAD AL,AL,32.4490265400000000,-85.8974580000000000,153.8400000000000000,-06:00,CST,-05:00,CDT,1
"02423380",CAHABA RIVER NEAR MOUNTAIN BROOK AL,AL,33.4817724000000000,-86.7127653000000000,443.8500000000000000,-06:00,CST,-05:00,CDT,1
"02450250",SIPSEY FORK NEAR GRAYSON AL,AL,34.2853775700000000,-87.3989084000000000,540.0000000000000000,-06:00,CST,-05:00,CDT,1
"02453000",BLACKWATER CREEK NEAR MANCHESTER AL,AL,33.9084398500000000,-87.2569514000000000,401.0400000000000000,-06:00,CST,-05:00,CDT,1
"02455000","LOCUST FORK NEAR CLEVELAND, AL.",AL,34.0245423500000000,-86.5741573000000000,536.9400000000000000,-06:00,CST,-05:00,CDT,1
"02455185",BLACKBURN FORK LITTLE WARRIOR R NR HOLLY SPRINGS,AL,33.8606544000000000,-86.4458178000000000,,-06:00,CST,-05:00,CDT,1
"02455980",TURKEY CREEK AT SEWAGE PLANT NEAR PINSON AL,AL,33.7112127300000000,-86.6961013000000000,501.6900000000000000,-06:00,CST,-05:00,CDT,1
"02472850","OKATOMA CREEK AT SANFORD, MS",MS,31.4891666700000000,-89.4333333000000000,183.3300000000000000,-06:00,CST,-05:00,CDT,1
"02475500","CHUNKY RIVER NR CHUNKY, MS",MS,32.3261111000000000,-88.9091667000000000,269.0000000000000000,-06:00,CST,-05:00,CDT,1
"03020500","Oil Creek at Rouseville, PA",PA,41.4817261000000000,-79.6953304000000000,"1028.3200000000000000",-05:00,EST,-04:00,EDT,1
"03021350","French Creek near Wattsburg, PA",PA,42.0153320000000000,-79.7825507000000000,"1304.8400000000000000",-05:00,EST,-04:00,EDT,1
"03022540","Woodcock Creek at Blooming Valley, PA",PA,41.6906115000000000,-80.0481121900000000,,-05:00,EST,-04:00,EDT,1
"03024000","French Creek at Utica, PA",PA,41.4375552500000000,-79.9558912000000000,"1019.4400000000000000",-05:00,EST,-04:00,EDT,1
"03029500","Clarion River at Cooksburg, PA",PA,41.3306189000000000,-79.2089298000000000,"1147.0000000000000000",-05:00,EST,-04:00,EDT,1
"03034000","Mahoning Creek at Punxsutawney, PA",PA,40.9392310500000000,-79.0083673800000000,"1206.1400000000000000",-05:00,EST,-04:00,EDT,1
"03040000","Stonycreek River at Ferndale, PA",PA,40.2856304900000000,-78.9205806000000000,"1184.0600000000000000",-05:00,EST,-04:00,EDT,1
"03040050","Trout Run at Portage, PA",PA,40.3855555600000000,-78.6758333000000000,"1680.0000000000000000",-05:00,EST,-04:00,EDT,1
"03041000","Little Conemaugh River at East Conemaugh, PA",PA,40.3459071600000000,-78.8825244000000000,"1211.2900000000000000",-05:00,EST,-04:00,EDT,1
"03041500","Conemaugh River at Seward, PA",PA,40.4192377000000000,-79.0261404000000000,"1076.0100000000000000",-05:00,EST,-04:00,EDT,1
"03042000","Blacklick Creek at Josephine, PA",PA,40.4770127000000000,-79.1867009000000000,954.4600000000000000,-05:00,EST,-04:00,EDT,1
"03045000","Loyalhanna Creek at Kingston, PA",PA,40.2925704500000000,-79.3405910000000000,"1013.1600000000000000",-05:00,EST,-04:00,EDT,1
"03052000","MIDDLE FORK RIVER AT AUDRA, WV",WV,39.0395445400000000,-80.0681352000000000,"1669.4400000000000000",-05:00,EST,-04:00,EDT,1
"03052450","BUCKHANNON R AT BUCKHANNON, WV",WV,39.0053762000000000,-80.2092494900000000,"1384.1000000000000000",-05:00,EST,-04:00,EDT,1
"03052500","SAND RUN NEAR BUCKHANNON, WV",WV,38.9639893800000000,-80.1525806000000000,"1529.4000000000000000",-05:00,EST,-04:00,EDT,1
"03056250","THREE FORK CREEK NR GRAFTON, WV",WV,39.3364810700000000,-79.9934094000000000,999.3700000000000000,-05:00,EST,-04:00,EDT,1
"03061000","WEST FORK RIVER AT ENTERPRISE, WV",WV,39.4223081800000000,-80.2759187000000000,869.0200000000000000,-05:00,EST,-04:00,EDT,1
"03062500","DECKERS CREEK AT MORGANTOWN, WV",WV,39.6292482600000000,-79.9525633000000000,804.9600000000000000,-05:00,EST,-04:00,EDT,1
"03065000","DRY FORK AT HENDRICKS, WV",WV,39.0723292800000000,-79.6228373000000000,"1699.2600000000000000",-05:00,EST,-04:00,EDT,1
"03066000","BLACKWATER RIVER AT DAVIS, WV",WV,39.1270524000000000,-79.4683852000000000,"3059.2500000000000000",-05:00,EST,-04:00,EDT,1
"03067510","SHAVERS FORK NR CHEAT BRIDGE, WV",WV,38.6170576000000000,-79.8697849000000000,"3537.5600000000000000",-05:00,EST,-04:00,EDT,1
"03068800","SHAVERS FORK BELOW BOWDEN, WV",WV,38.9131633500000000,-79.7703420000000000,"2112.5700000000000000",-05:00,EST,-04:00,EDT,1
"03069500","CHEAT RIVER NEAR PARSONS, WV",WV,39.1215555600000000,-79.6755278000000000,"1589.9300000000000000",-05:00,EST,-04:00,EDT,1
"03070260","CHEAT RIVER AT ALBRIGHT, WV",WV,39.4948104000000000,-79.6444969000000000,"1173.7000000000000000",-05:00,EST,-04:00,EDT,1
"03070500","BIG SANDY CREEK AT ROCKVILLE, WV",PA,39.6217500000000000,-79.7045556000000000,"1323.0000000000000000",-05:00,EST,-04:00,EDT,1
"03075500","YOUGHIOGHENY RIVER NEAR OAKLAND, MD",MD,39.4215833000000000,-79.4236388900000000,"2353.1400000000000000",-05:00,EST,-04:00,EDT,1
"03075905","CHERRY CREEK AT STATE PARK ROAD NEAR MCHENRY, MD",MD,39.5380000000000000,-79.3157778000000000,"2465.0000000000000000",-05:00,EST,-04:00,EDT,1
"03076500","YOUGHIOGHENY RIVER AT FRIENDSVILLE, MD",MD,39.6536111000000000,-79.4083056000000000,"1486.8200000000000000",-05:00,EST,-04:00,EDT,1
"03076600","BEAR CREEK AT FRIENDSVILLE, MD",MD,39.6561388900000000,-79.3941111000000000,"1550.8300000000000000",-05:00,EST,-04:00,EDT,1
"03078000","CASSELMAN RIVER AT GRANTSVILLE, MD",MD,39.7021944400000000,-79.1363888900000000,"2088.5600000000000000",-05:00,EST,-04:00,EDT,1
"03079000","Casselman River at Markleton, PA",PA,39.8599166700000000,-79.2288333000000000,"1655.2900000000000000",-05:00,EST,-04:00,EDT,1
"03080000","Laurel Hill Creek at Ursina, PA",PA,39.8203550000000000,-79.3214227000000000,"1335.2600000000000000",-05:00,EST,-04:00,EDT,1
"03081000","Youghiogheny River below Confluence, PA",PA,39.8275767000000000,-79.3725353000000000,"1302.7700000000000000",-05:00,EST,-04:00,EDT,1
"03081500","Youghiogheny River at Ohiopyle, PA",PA,39.8659086900000000,-79.4944829000000000,"1164.6700000000000000",-05:00,EST,-04:00,EDT,1
"03106000","Connoquenessing Creek near Zelienople, PA",PA,40.8170092000000000,-80.2422837000000000,852.3100000000000000,-05:00,EST,-04:00,EDT,1
"03106300","Muddy Creek near Portersville, PA",PA,40.9631183600000000,-80.1250593000000000,"1160.9100000000000000",-05:00,EST,-04:00,EDT,1
"03106500","Slippery Rock Creek at Wurtemburg, PA",PA,40.8839524000000000,-80.2336726000000000,832.0600000000000000,-05:00,EST,-04:00,EDT,1
"03109500",Little Beaver Creek near East Liverpool OH,OH,40.6758974000000000,-80.5406244000000000,702.3800000000000000,-05:00,EST,-04:00,EDT,1
"03136500",Kokosing River at Mount Vernon OH,OH,40.4056175000000000,-82.4998854000000000,980.6400000000000000,-05:00,EST,-04:00,EDT,1
"03144000",Wakatomika Creek near Frazeysburg OH,OH,40.1325682000000000,-82.1479201000000000,747.4700000000000000,-05:00,EST,-04:00,EDT,1
"03147500",Licking River bl Dillon Dam near Dillon Falls OH,OH,39.9884004900000000,-82.0804166000000000,700.0000000000000000,-05:00,EST,-04:00,EDT,1
"03151400","LITTLE KANAWHA RIVER NR WILDCAT, WV",WV,38.7434337000000000,-80.5253667000000000,849.3900000000000000,-05:00,EST,-04:00,EDT,1
"03161000","SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",NC,36.3933333000000000,-81.4069444000000000,"2657.0400000000000000",-05:00,EST,-04:00,EDT,1
"03164000","NEW RIVER NEAR GALAX, VA",NC,36.6473497000000000,-80.9789690000000000,"2207.5700000000000000",-05:00,EST,-04:00,EDT,1
"03165000","CHESTNUT CREEK AT GALAX, VA",VA,36.6459613000000000,-80.9192444000000000,"2344.1700000000000000",-05:00,EST,-04:00,EDT,1
"03165500","NEW RIVER AT IVANHOE, VA",VA,36.8348453400000000,-80.9525807000000000,"1941.6300000000000000",-05:00,EST,-04:00,EDT,1
"03167000","REED CREEK AT GRAHAMS FORGE, VA",VA,36.9390099500000000,-80.8872997000000000,"1924.6500000000000000",-05:00,EST,-04:00,EDT,1
"03168000","NEW RIVER AT ALLISONIA, VA",VA,36.9376223500000000,-80.7456257000000000,"1848.3600000000000000",-05:00,EST,-04:00,EDT,1
"03170000","LITTLE RIVER AT GRAYSONTOWN, VA",VA,37.0376263500000000,-80.5567239000000000,"1815.6200000000000000",-05:00,EST,-04:00,EDT,1
"03171000","NEW RIVER AT RADFORD, VA",VA,37.1417925400000000,-80.5692249900000000,"1712.1600000000000000",-05:00,EST,-04:00,EDT,1
"03173000","WALKER CREEK AT BANE, VA",VA,37.2681784500000000,-80.7095125000000000,"1665.9200000000000000",-05:00,EST,-04:00,EDT,1
"03175500","WOLF CREEK NEAR NARROWS, VA",VA,37.3056765400000000,-80.8497993000000000,"1586.4400000000000000",-05:00,EST,-04:00,EDT,1
"03176500","NEW RIVER AT GLEN LYN, VA",VA,37.3728986000000000,-80.8606347000000000,"1489.7300000000000000",-05:00,EST,-04:00,EDT,1
"03179000","BLUESTONE RIVER NEAR PIPESTEM, WV",WV,37.5440077900000000,-81.0103678000000000,"1526.9100000000000000",-05:00,EST,-04:00,EDT,1
"03182500","GREENBRIER RIVER AT BUCKEYE, WV",WV,38.1859532600000000,-80.1306225000000000,"2085.6900000000000000",-05:00,EST,-04:00,EDT,1
"03183500","GREENBRIER RIVER AT ALDERSON, WV",WV,37.7242874000000000,-80.6414680000000000,"1529.0000000000000000",-05:00,EST,-04:00,EDT,1
"03184000","GREENBRIER RIVER AT HILLDALE, WV",WV,37.6401201800000000,-80.8050830000000000,"1388.1300000000000000",-05:00,EST,-04:00,EDT,1
"03184500","NEW RIVER AT HINTON, WV",WV,37.6703969000000000,-80.8925874000000000,"1354.8200000000000000",-05:00,EST,-04:00,EDT,1
"03185000","PINEY CREEK AT RALEIGH, WV",WV,37.7606708000000000,-81.1623212000000000,"2084.0500000000000000",-05:00,EST,-04:00,EDT,1
"03185400","NEW RIVER AT THURMOND, WV",WV,37.9551128500000000,-81.0764883800000000,"1030.1300000000000000",-05:00,EST,-04:00,EDT,1
"03187500","CRANBERRY RIVER NEAR RICHWOOD, WV",WV,38.2953903000000000,-80.5264749000000000,"2129.8800000000000000",-05:00,EST,-04:00,EDT,1
"03188900","LAUREL CREEK NEAR FENWICK, WV",WV,38.1636111000000000,-80.5880556000000000,,-05:00,EST,-04:00,EDT,1
"03189100","GAULEY RIVER NEAR CRAIGSVILLE, WV",WV,38.2909449400000000,-80.6409242000000000,"1869.5500000000000000",-05:00,EST,-04:00,EDT,1
"03190000","MEADOW RIVER AT NALLEN, WV",WV,38.1126125000000000,-80.8762069000000000,"1869.5300000000000000",-05:00,EST,-04:00,EDT,1
"03191500","PETERS CREEK NEAR LOCKWOOD, WV",WV,38.2646111000000000,-81.0231111000000000,"1064.1000000000000000",-05:00,EST,-04:00,EDT,1
"03192000","GAULEY RIVER ABOVE BELVA, WV",WV,38.2334395000000000,-81.1809415000000000,668.7900000000000000,-05:00,EST,-04:00,EDT,1
"03193000","KANAWHA RIVER AT KANAWHA FALLS, WV",WV,38.1381632000000000,-81.2142745000000000,620.3900000000000000,-05:00,EST,-04:00,EDT,1
"03194700","ELK RIVER BELOW WEBSTER SPRINGS, WV",WV,38.5973262700000000,-80.4903644000000000,"1019.5200000000000000",-05:00,EST,-04:00,EDT,1
"03198350","CLEAR FORK AT WHITESVILLE, WV",WV,37.9662186000000000,-81.5242780000000000,818.3300000000000000,-05:00,EST,-04:00,EDT,1
"03198500","BIG COAL RIVER AT ASHFORD, WV",WV,38.1798222000000000,-81.7115106000000000,621.8300000000000000,-05:00,EST,-04:00,EDT,1
"03200500","COAL RIVER AT TORNADO, WV",WV,38.3389830900000000,-81.8415180000000000,569.8100000000000000,-05:00,EST,-04:00,EDT,1
"03202400","GUYANDOTTE RIVER NEAR BAILEYSVILLE, WV",WV,37.6040003400000000,-81.6451096000000000,"1139.4100000000000000",-05:00,EST,-04:00,EDT,1
"03209000","POUND RIVER BELOW FLANNAGAN DAM, NEAR HAYSI, VA",VA,37.2370538400000000,-82.3432017900000000,"1200.0000000000000000",-05:00,EST,-04:00,EDT,1
"03212750","TUG FORK DOWNSTREAM OF ELKHORN CREEK AT WELCH, WV",WV,37.4412243900000000,-81.5998295000000000,"1267.6600000000000000",-05:00,EST,-04:00,EDT,1
"03225500",Olentangy River near Delaware OH,OH,40.3550609600000000,-83.0671318000000000,877.6700000000000000,-05:00,EST,-04:00,EDT,1
"03232300",Rattlesnake Creek at Centerfield OH,OH,39.3289528700000000,-83.4754728000000000,821.9000000000000000,-05:00,EST,-04:00,EDT,1
"03232470",Paint Creek near Bainbridge OH,OH,39.2522872800000000,-83.3493577000000000,746.0000000000000000,-05:00,EST,-04:00,EDT,1
"03232500",Rocky Fork near Barretts Mills OH,OH,39.2183988800000000,-83.3854695000000000,770.2400000000000000,-05:00,EST,-04:00,EDT,1
"03238495",White Oak Creek above Georgetown OH,OH,38.9197222000000000,-83.9283333000000000,782.5100000000000000,-05:00,EST,-04:00,EDT,1
"03241500",Massies Creek at Wilberforce OH,OH,39.7223888900000000,-83.8823056000000000,865.0300000000000000,-05:00,EST,-04:00,EDT,1
"03242050",Little Miami River near Spring Valley OH,OH,39.5833935800000000,-84.0302110000000000,729.2900000000000000,-05:00,EST,-04:00,EDT,1
"03242350",Caesar Creek near Wellman OH,OH,39.4825605000000000,-84.0643779000000000,730.9300000000000000,-05:00,EST,-04:00,EDT,1
"03244936",O'Bannon Creek near Loveland OH,OH,39.2647812000000000,-84.2327142000000000,599.6100000000000000,-05:00,EST,-04:00,EDT,1
"03245500",Little Miami River at Milford OH,OH,39.1714488700000000,-84.2979933000000000,493.6300000000000000,-05:00,EST,-04:00,EDT,1
"03246500",East Fork Little Miami River at Williamsburg OH,OH,39.0525645500000000,-84.0504885000000000,783.0000000000000000,-05:00,EST,-04:00,EDT,1
"03247500",East Fork Little Miami River at Perintown OH,OH,39.1370054800000000,-84.2379918000000000,506.4600000000000000,-05:00,EST,-04:00,EDT,1
"03254550","BANKLICK CREEK @ HIGHWAY 1829 NR ERLANGER, KY",KY,38.9805555600000000,-84.5416667000000000,540.3300000000000000,-05:00,EST,-04:00,EDT,1
"03264000",Greenville Creek near Bradford OH,OH,40.1022723000000000,-84.4299498000000000,948.3800000000000000,-05:00,EST,-04:00,EDT,1
"03270000",Mad River near Dayton OH,OH,39.7972810600000000,-84.0885480000000000,776.2600000000000000,-05:00,EST,-04:00,EDT,1
"03271300",Holes Creek near Kettering OH,OH,39.6542259000000000,-84.1957722000000000,784.4300000000000000,-05:00,EST,-04:00,EDT,1
"03272700",Sevenmile Creek at Camden OH,OH,39.6292196000000000,-84.6443964000000000,818.4500000000000000,-05:00,EST,-04:00,EDT,1
"03274000",Great Miami River at Hamilton OH,OH,39.3911674000000000,-84.5721690000000000,499.1900000000000000,-05:00,EST,-04:00,EDT,1
"03275600","EAST FORK WHITEWATER RIVER AT ABINGTON, IN",IN,39.7325477000000000,-84.9596837000000000,791.0000000000000000,-05:00,EST,-04:00,EDT,0
"03276000","EAST FORK WHITEWATER RIVER AT BROOKVILLE, IN",IN,39.4339396900000000,-85.0032932000000000,621.7600000000000000,-05:00,EST,-04:00,EDT,0
"03276500","WHITEWATER RIVER AT BROOKVILLE, IN",IN,39.4074722000000000,-85.0128888900000000,595.7100000000000000,-05:00,EST,-04:00,EDT,0
"03277075","GUNPOWDER CR AT CAMP ERNST RD NR UNION, KY",KY,38.9941666700000000,-84.7161111000000000,683.0600000000000000,-05:00,EST,-04:00,EDT,1
"03281000","MIDDLE FORK KENTUCKY RIVER AT TALLEGA, KY",KY,37.5550876800000000,-83.5937993000000000,642.1300000000000000,-05:00,EST,-04:00,EDT,1
"03281500","SOUTH FORK KENTUCKY RIVER AT BOONEVILLE, KY",KY,37.4798101800000000,-83.6751923000000000,642.4900000000000000,-05:00,EST,-04:00,EDT,1
"03282500","RED RIVER NEAR HAZEL GREEN, KY",KY,37.8123083000000000,-83.4637953000000000,870.1100000000000000,-05:00,EST,-04:00,EDT,1
"03289500","ELKHORN CREEK NEAR FRANKFORT, KY",KY,38.2686825400000000,-84.8146714000000000,540.2000000000000000,-05:00,EST,-04:00,EDT,1
"03292470","HARRODS CREEK AT HIGHWAY 329 NR GOSHEN, KY.",KY,38.3617341800000000,-85.5749608000000000,439.7000000000000000,-05:00,EST,-04:00,EDT,1
